date,year,month,week_of_year,district,state,population,rainfall_mm,rainfall_7d_mm,rainfall_30d_mm,flood_risk_score,flood_severity,affected_population,demand_food_packets,demand_water_liters,demand_ors_packets,demand_medical_kits,demand_tarpaulins
2021-03-01,2021,3,9,Jajpur,Odisha,1826275,5.3,29.6,89.2,0.0,0.0,0,0,0,0,0,0
2021-03-01,2021,3,9,Mayurbhanj,Odisha,2513895,8.0,43.9,142.7,0.0,0.0,0,0,0,0,0,0
2021-03-01,2021,3,9,Ganjam,Odisha,3520151,4.6,25.7,100.8,0.0,0.0,0,0,0,0,0,0
2021-03-01,2021,3,9,Khordha,Odisha,2246341,9.6,55.0,291.9,0.0,0.0,0,0,0,0,0,0
2021-03-01,2021,3,9,Darbhanga,Bihar,3921971,5.7,32.2,145.6,0.053,0.051,2703,915,254845,452,52,599
2021-03-01,2021,3,9,Sitamarhi,Bihar,3419622,1.4,11.4,23.1,0.038,0.027,202,53,21713,16,3,35
2021-03-01,2021,3,9,Madhubani,Bihar,4476044,3.7,26.9,106.4,0.0,0.0,0,0,0,0,0,0
2021-03-01,2021,3,9,Supaul,Bihar,2218876,6.1,51.0,184.7,0.0,0.0,0,0,0,0,0,0
2021-03-01,2021,3,9,Saharsa,Bihar,1900661,2.5,17.9,80.2,0.053,0.048,780,273,93549,102,18,136
2021-03-01,2021,3,9,Khagaria,Bihar,1666886,7.4,54.9,206.5,0.0,0.0,0,0,0,0,0,0
2021-03-01,2021,3,9,Katihar,Bihar,3071029,3.0,23.4,96.9,0.0,0.0,0,0,0,0,0,0
2021-03-01,2021,3,9,Muzaffarpur,Bihar,4801062,7.3,44.9,219.8,0.007,0.006,44,12,4617,0,0,8
2021-03-01,2021,3,9,Bhagalpur,Bihar,3037766,5.1,26.1,87.9,0.05,0.053,509,129,46448,78,10,87
2021-03-01,2021,3,9,Gopalganj,Bihar,2562012,0.1,0.7,2.7,0.018,0.018,256,68,29679,13,4,57
2021-03-08,2021,3,10,Puri,Odisha,1497888,2.9,23.8,89.4,0.052,0.041,556,138,66319,69,9,104
2021-03-08,2021,3,10,Kendrapara,Odisha,1439891,5.1,30.4,122.4,0.01,0.008,14,4,1475,0,0,2
2021-03-08,2021,3,10,Jagatsinghpur,Odisha,1136605,4.8,21.4,85.8,0.013,0.01,24,6,2699,0,0,5
2021-03-08,2021,3,10,Balasore,Odisha,2317419,6.9,33.5,125.6,0.0,0.0,0,0,0,0,0,0
2021-03-08,2021,3,10,Bhadrak,Odisha,1506522,4.5,32.8,135.6,0.086,0.071,1264,342,120835,243,29,248
2021-03-08,2021,3,10,Cuttack,Odisha,2618708,3.8,16.7,103.2,0.0,0.0,0,0,0,0,0,0
2021-03-08,2021,3,10,Jajpur,Odisha,1826275,5.5,42.2,138.4,0.017,0.014,163,47,14575,6,3,27
2021-03-08,2021,3,10,Mayurbhanj,Odisha,2513895,8.0,39.1,182.9,0.06,0.066,3037,878,304520,552,49,570
2021-03-08,2021,3,10,Ganjam,Odisha,3520151,4.0,19.0,101.7,0.055,0.052,1678,541,189228,278,33,364
2021-03-08,2021,3,10,Khordha,Odisha,2246341,3.4,15.7,63.4,0.0,0.0,0,0,0,0,0,0
2021-03-08,2021,3,10,Darbhanga,Bihar,3921971,3.0,22.7,68.0,0.093,0.086,3230,1048,354893,819,58,668
2021-03-08,2021,3,10,Sitamarhi,Bihar,3419622,5.4,34.6,174.6,0.07,0.066,3967,1196,385276,818,92,874
2021-03-08,2021,3,10,Madhubani,Bihar,4476044,3.8,24.0,95.5,0.0,0.0,0,0,0,0,0,0
2021-03-08,2021,3,10,Supaul,Bihar,2218876,5.8,47.8,115.6,0.044,0.035,876,307,100935,97,16,186
2021-03-08,2021,3,10,Saharsa,Bihar,1900661,6.3,44.1,99.2,0.037,0.036,567,201,61449,62,13,99
2021-03-08,2021,3,10,Khagaria,Bihar,1666886,6.8,37.5,144.0,0.0,0.0,0,0,0,0,0,0
2021-03-08,2021,3,10,Katihar,Bihar,3071029,5.5,24.4,111.8,0.055,0.052,1212,365,142888,182,22,265
2021-03-08,2021,3,10,Muzaffarpur,Bihar,4801062,3.9,19.5,126.0,0.0,0.0,0,0,0,0,0,0
2021-03-08,2021,3,10,Bhagalpur,Bihar,3037766,4.0,18.4,118.7,0.049,0.049,1896,662,198436,257,31,358
2021-03-08,2021,3,10,Gopalganj,Bihar,2562012,5.1,21.9,118.3,0.0,0.0,0,0,0,0,0,0
2021-03-15,2021,3,11,Puri,Odisha,1497888,10.3,70.3,159.4,0.023,0.017,184,52,16743,9,3,41
2021-03-15,2021,3,11,Kendrapara,Odisha,1439891,4.2,28.4,101.5,0.0,0.0,0,0,0,0,0,0
2021-03-15,2021,3,11,Jagatsinghpur,Odisha,1136605,3.8,19.0,58.4,0.0,0.0,0,0,0,0,0,0
2021-03-15,2021,3,11,Balasore,Odisha,2317419,5.5,38.6,155.5,0.0,0.0,0,0,0,0,0,0
2021-03-15,2021,3,11,Bhadrak,Odisha,1506522,3.1,15.5,50.7,0.0,0.0,0,0,0,0,0,0
2021-03-15,2021,3,11,Cuttack,Odisha,2618708,8.4,35.9,200.5,0.0,0.0,0,0,0,0,0,0
2021-03-15,2021,3,11,Jajpur,Odisha,1826275,6.4,49.0,115.1,0.0,0.0,0,0,0,0,0,0
2021-03-15,2021,3,11,Mayurbhanj,Odisha,2513895,9.0,66.2,246.6,0.021,0.022,204,62,20520,14,3,46
2021-03-15,2021,3,11,Ganjam,Odisha,3520151,6.5,40.9,150.0,0.047,0.043,952,331,108786,129,18,165
2021-03-15,2021,3,11,Khordha,Odisha,2246341,3.0,23.3,86.0,0.074,0.056,1565,505,167684,265,27,288
2021-03-15,2021,3,11,Darbhanga,Bihar,3921971,5.3,43.0,174.4,0.076,0.073,3013,894,288292,608,62,657
2021-03-15,2021,3,11,Sitamarhi,Bihar,3419622,3.9,25.7,123.5,0.0,0.0,0,0,0,0,0,0
2021-03-15,2021,3,11,Madhubani,Bihar,4476044,7.3,35.8,140.3,0.0,0.0,0,0,0,0,0,0
2021-03-15,2021,3,11,Supaul,Bihar,2218876,2.9,21.6,69.1,0.0,0.0,0,0,0,0,0,0
2021-03-15,2021,3,11,Saharsa,Bihar,1900661,6.1,27.0,96.9,0.018,0.017,202,52,21517,11,4,39
2021-03-15,2021,3,11,Khagaria,Bihar,1666886,4.0,23.9,98.5,0.028,0.025,495,136,45059,40,8,95
2021-03-15,2021,3,11,Katihar,Bihar,3071029,5.9,37.8,135.3,0.001,0.001,11,3,1040,0,0,2
2021-03-15,2021,3,11,Muzaffarpur,Bihar,4801062,3.5,24.3,99.8,0.098,0.073,2665,701,308468,606,52,585
2021-03-15,2021,3,11,Bhagalpur,Bihar,3037766,5.9,26.8,143.2,0.012,0.012,97,27,9937,3,1,19
2021-03-15,2021,3,11,Gopalganj,Bihar,2562012,2.0,16.5,42.5,0.0,0.0,0,0,0,0,0,0
2021-03-22,2021,3,12,Puri,Odisha,1497888,2.8,19.0,65.9,0.0,0.0,0,0,0,0,0,0
2021-03-22,2021,3,12,Kendrapara,Odisha,1439891,5.9,47.4,152.7,0.068,0.062,773,267,71978,142,15,157
2021-03-22,2021,3,12,Jagatsinghpur,Odisha,1136605,5.2,27.3,157.2,0.109,0.105,2710,740,296249,890,51,592
2021-03-22,2021,3,12,Balasore,Odisha,2317419,6.4,43.6,114.7,0.115,0.112,2909,855,290152,972,61,640
2021-03-22,2021,3,12,Bhadrak,Odisha,1506522,0.9,5.9,26.0,0.0,0.0,0,0,0,0,0,0
2021-03-22,2021,3,12,Cuttack,Odisha,2618708,5.2,25.7,113.6,0.0,0.0,0,0,0,0,0,0
2021-03-22,2021,3,12,Jajpur,Odisha,1826275,4.5,28.8,76.3,0.0,0.0,0,0,0,0,0,0
2021-03-22,2021,3,12,Mayurbhanj,Odisha,2513895,7.9,35.1,130.0,0.007,0.005,72,17,6653,1,1,15
2021-03-22,2021,3,12,Ganjam,Odisha,3520151,5.1,42.4,155.9,0.0,0.0,0,0,0,0,0,0
2021-03-22,2021,3,12,Khordha,Odisha,2246341,3.4,25.6,86.8,0.0,0.0,0,0,0,0,0,0
2021-03-22,2021,3,12,Darbhanga,Bihar,3921971,6.3,30.9,131.9,0.116,0.113,5945,1716,672777,1819,127,1185
2021-03-22,2021,3,12,Sitamarhi,Bihar,3419622,2.0,9.8,41.7,0.0,0.0,0,0,0,0,0,0
2021-03-22,2021,3,12,Madhubani,Bihar,4476044,4.2,34.5,130.6,0.0,0.0,0,0,0,0,0,0
2021-03-22,2021,3,12,Supaul,Bihar,2218876,6.7,43.0,115.1,0.036,0.038,1158,297,105420,134,21,216
2021-03-22,2021,3,12,Saharsa,Bihar,1900661,5.7,31.9,176.0,0.038,0.036,885,262,92943,90,16,180
2021-03-22,2021,3,12,Khagaria,Bihar,1666886,5.3,25.3,79.5,0.029,0.03,307,85,35143,30,6,55
2021-03-22,2021,3,12,Katihar,Bihar,3071029,7.8,62.5,257.2,0.0,0.0,0,0,0,0,0,0
2021-03-22,2021,3,12,Muzaffarpur,Bihar,4801062,5.9,32.3,112.2,0.0,0.0,0,0,0,0,0,0
2021-03-22,2021,3,12,Bhagalpur,Bihar,3037766,7.3,34.9,127.3,0.0,0.0,0,0,0,0,0,0
2021-03-22,2021,3,12,Gopalganj,Bihar,2562012,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2021-03-29,2021,3,13,Puri,Odisha,1497888,6.4,52.0,202.1,0.0,0.0,0,0,0,0,0,0
2021-03-29,2021,3,13,Kendrapara,Odisha,1439891,0.9,7.6,21.7,0.0,0.0,0,0,0,0,0,0
2021-03-29,2021,3,13,Jagatsinghpur,Odisha,1136605,8.4,68.3,228.0,0.035,0.031,71,23,8494,6,1,14
2021-03-29,2021,3,13,Balasore,Odisha,2317419,2.9,20.5,51.0,0.006,0.005,14,4,1389,0,0,3
2021-03-29,2021,3,13,Bhadrak,Odisha,1506522,3.4,16.6,86.3,0.0,0.0,0,0,0,0,0,0
2021-03-29,2021,3,13,Cuttack,Odisha,2618708,3.7,17.2,112.9,0.0,0.0,0,0,0,0,0,0
2021-03-29,2021,3,13,Jajpur,Odisha,1826275,4.7,26.5,126.5,0.059,0.064,493,163,47160,92,11,99
2021-03-29,2021,3,13,Mayurbhanj,Odisha,2513895,5.0,37.8,123.3,0.0,0.0,0,0,0,0,0,0
2021-03-29,2021,3,13,Ganjam,Odisha,3520151,1.3,6.3,24.6,0.061,0.061,1137,315,111680,190,22,245
2021-03-29,2021,3,13,Khordha,Odisha,2246341,6.3,45.7,121.4,0.079,0.081,2245,703,206883,511,49,411
2021-03-29,2021,3,13,Darbhanga,Bihar,3921971,5.4,35.0,139.8,0.0,0.0,0,0,0,0,0,0
2021-03-29,2021,3,13,Sitamarhi,Bihar,3419622,0.8,5.6,17.8,0.051,0.051,446,128,51483,64,7,89
2021-03-29,2021,3,13,Madhubani,Bihar,4476044,5.3,27.9,118.8,0.0,0.0,0,0,0,0,0,0
2021-03-29,2021,3,13,Supaul,Bihar,2218876,8.1,44.6,153.8,0.026,0.029,432,103,49955,37,7,74
2021-03-29,2021,3,13,Saharsa,Bihar,1900661,5.8,47.1,119.4,0.0,0.0,0,0,0,0,0,0
2021-03-29,2021,3,13,Khagaria,Bihar,1666886,4.1,34.4,134.2,0.0,0.0,0,0,0,0,0,0
2021-03-29,2021,3,13,Katihar,Bihar,3071029,2.9,20.2,56.0,0.068,0.055,1250,419,119858,206,22,233
2021-03-29,2021,3,13,Muzaffarpur,Bihar,4801062,6.4,40.8,178.2,0.0,0.0,0,0,0,0,0,0
2021-03-29,2021,3,13,Bhagalpur,Bihar,3037766,2.7,18.1,74.7,0.023,0.02,228,73,24736,12,4,45
2021-03-29,2021,3,13,Gopalganj,Bihar,2562012,3.5,18.7,87.6,0.03,0.027,415,136,44421,34,7,88
2021-04-05,2021,4,14,Puri,Odisha,1497888,72.9,378.0,1127.3,0.345,0.305,8259,2960,963064,8036,165,1803
2021-04-05,2021,4,14,Kendrapara,Odisha,1439891,107.6,629.3,1945.4,0.308,0.224,7511,1890,840233,5482,129,1489
2021-04-05,2021,4,14,Jagatsinghpur,Odisha,1136605,59.1,476.9,1832.3,0.419,0.31,2342,836,279585,2147,38,485
2021-04-05,2021,4,14,Balasore,Odisha,2317419,104.1,784.5,2778.1,0.317,0.258,17983,4939,1626299,13962,358,3880
2021-04-05,2021,4,14,Bhadrak,Odisha,1506522,78.5,477.9,1842.0,0.349,0.29,14573,4410,1720191,13046,257,2621
2021-04-05,2021,4,14,Cuttack,Odisha,2618708,37.7,222.7,689.9,0.286,0.312,9208,2931,825604,8452,170,1776
2021-04-05,2021,4,14,Jajpur,Odisha,1826275,184.8,1229.0,4869.8,0.28,0.29,20573,6757,1887298,19561,485,4375
2021-04-05,2021,4,14,Mayurbhanj,Odisha,2513895,30.8,227.2,948.6,0.223,0.215,13560,3568,1363059,9144,218,2826
2021-04-05,2021,4,14,Ganjam,Odisha,3520151,65.4,295.5,1944.4,0.362,0.274,18127,5888,2084334,15965,366,3599
2021-04-05,2021,4,14,Khordha,Odisha,2246341,99.5,659.5,2269.0,0.318,0.27,13764,3905,1377387,12256,257,2551
2021-04-05,2021,4,14,Darbhanga,Bihar,3921971,131.8,1057.9,3846.5,0.324,0.336,53670,18809,5187460,53715,1024,10353
2021-04-05,2021,4,14,Sitamarhi,Bihar,3419622,51.7,350.9,1131.0,0.475,0.392,29108,9793,3148993,37452,659,5796
2021-04-05,2021,4,14,Madhubani,Bihar,4476044,120.1,871.0,2804.9,0.312,0.247,26898,7274,3197094,20430,493,4920
2021-04-05,2021,4,14,Supaul,Bihar,2218876,128.1,859.1,3337.0,0.451,0.424,21596,7612,2253483,24856,405,3840
2021-04-05,2021,4,14,Saharsa,Bihar,1900661,138.6,595.3,4249.6,0.301,0.285,8848,2453,919471,7171,141,1518
2021-04-05,2021,4,14,Khagaria,Bihar,1666886,59.7,256.2,1817.9,0.361,0.292,11906,3113,1080134,10948,202,2042
2021-04-05,2021,4,14,Katihar,Bihar,3071029,84.0,506.9,1697.4,0.327,0.271,4449,1582,469522,3668,94,969
2021-04-05,2021,4,14,Muzaffarpur,Bihar,4801062,142.9,869.6,3098.8,0.376,0.387,81496,20906,8666593,98032,1358,18399
2021-04-05,2021,4,14,Bhagalpur,Bihar,3037766,172.3,852.6,3404.3,0.319,0.239,10086,3016,1165027,7269,181,1741
2021-04-05,2021,4,14,Gopalganj,Bihar,2562012,47.1,392.8,1368.6,0.449,0.459,8653,2884,825325,12123,169,1767
2021-04-12,2021,4,15,Puri,Odisha,1497888,87.1,379.1,1370.0,0.292,0.282,17149,5715,1783983,13200,280,3077
2021-04-12,2021,4,15,Kendrapara,Odisha,1439891,89.2,691.0,2471.4,0.407,0.383,26074,6978,2700719,32158,532,4818
2021-04-12,2021,4,15,Jagatsinghpur,Odisha,1136605,116.3,494.8,3659.0,0.33,0.234,6953,2173,747238,4848,158,1457
2021-04-12,2021,4,15,Balasore,Odisha,2317419,78.8,347.7,1223.2,0.338,0.257,17091,5115,1930359,12352,323,3816
2021-04-12,2021,4,15,Bhadrak,Odisha,1506522,112.3,902.6,3128.2,0.351,0.38,4135,1449,441435,4343,73,914
2021-04-12,2021,4,15,Cuttack,Odisha,2618708,105.5,495.1,2365.6,0.347,0.289,18792,5938,2068836,14680,314,3234
2021-04-12,2021,4,15,Jajpur,Odisha,1826275,76.8,441.2,1775.4,0.322,0.335,3884,987,430473,4259,82,721
2021-04-12,2021,4,15,Mayurbhanj,Odisha,2513895,108.3,694.8,2351.6,0.218,0.186,15658,5108,1736408,8265,320,2997
2021-04-12,2021,4,15,Ganjam,Odisha,3520151,106.2,616.8,2133.0,0.291,0.312,14608,4812,1604126,14822,330,3101
2021-04-12,2021,4,15,Khordha,Odisha,2246341,90.0,735.3,1388.1,0.161,0.164,4107,1076,396592,1838,98,912
2021-04-12,2021,4,15,Darbhanga,Bihar,3921971,158.7,1037.5,4698.8,0.421,0.437,29799,8795,3255472,42811,639,6670
2021-04-12,2021,4,15,Sitamarhi,Bihar,3419622,101.7,808.5,2215.6,0.447,0.381,51995,13318,5141447,60712,1006,11773
2021-04-12,2021,4,15,Madhubani,Bihar,4476044,91.9,594.0,2577.1,0.398,0.352,21749,7169,2446550,21770,492,4498
2021-04-12,2021,4,15,Supaul,Bihar,2218876,117.6,609.4,2325.7,0.338,0.351,34694,9396,4110670,34663,587,6019
2021-04-12,2021,4,15,Saharsa,Bihar,1900661,69.2,560.3,1339.8,0.313,0.265,15884,4387,1760067,12438,279,3399
2021-04-12,2021,4,15,Khagaria,Bihar,1666886,69.3,488.8,1612.3,0.272,0.255,11104,3162,1317712,9272,229,1935
2021-04-12,2021,4,15,Katihar,Bihar,3071029,42.0,261.7,772.7,0.324,0.318,8588,3043,819332,8443,200,1587
2021-04-12,2021,4,15,Muzaffarpur,Bihar,4801062,85.8,706.1,2785.7,0.379,0.294,52148,13725,5026174,42152,899,10843
2021-04-12,2021,4,15,Bhagalpur,Bihar,3037766,144.3,807.0,4679.1,0.291,0.21,4201,1361,492388,2798,83,782
2021-04-12,2021,4,15,Gopalganj,Bihar,2562012,92.0,570.3,1950.3,0.339,0.316,27768,8999,2708559,26772,477,4923
2021-04-19,2021,4,16,Puri,Odisha,1497888,116.8,867.6,2073.2,0.397,0.424,7978,2747,800591,9339,145,1443
2021-04-19,2021,4,16,Kendrapara,Odisha,1439891,115.6,644.9,3008.8,0.39,0.412,20596,5838,2481023,23860,415,4485
2021-04-19,2021,4,16,Jagatsinghpur,Odisha,1136605,64.2,343.4,2079.4,0.342,0.362,6170,1567,621447,6817,141,1406
2021-04-19,2021,4,16,Balasore,Odisha,2317419,112.9,541.7,1844.2,0.398,0.374,25292,8637,2514330,25758,490,5770
2021-04-19,2021,4,16,Bhadrak,Odisha,1506522,88.8,509.1,1886.7,0.357,0.335,13764,4387,1477148,12844,248,3034
2021-04-19,2021,4,16,Cuttack,Odisha,2618708,68.9,342.1,1042.6,0.446,0.368,8080,2406,930304,8530,184,1715
2021-04-19,2021,4,16,Jajpur,Odisha,1826275,104.1,503.7,2789.6,0.238,0.18,5246,1615,476529,2643,97,1037
2021-04-19,2021,4,16,Mayurbhanj,Odisha,2513895,81.0,458.5,1908.9,0.234,0.191,11315,3064,1285146,6499,188,2349
2021-04-19,2021,4,16,Ganjam,Odisha,3520151,22.8,96.7,423.6,0.344,0.297,13647,4221,1524209,13010,288,2884
2021-04-19,2021,4,16,Khordha,Odisha,2246341,96.9,513.2,1917.9,0.262,0.197,8612,2166,841905,5060,203,1962
2021-04-19,2021,4,16,Darbhanga,Bihar,3921971,67.8,530.9,2084.5,0.484,0.515,79473,20997,7320976,133015,1306,14921
2021-04-19,2021,4,16,Sitamarhi,Bihar,3419622,76.3,610.9,1538.4,0.39,0.277,39743,11023,4644688,32765,846,7331
2021-04-19,2021,4,16,Madhubani,Bihar,4476044,29.3,240.1,471.7,0.37,0.299,53202,15833,5753937,49251,881,9100
2021-04-19,2021,4,16,Supaul,Bihar,2218876,88.0,510.2,2400.6,0.409,0.325,25203,7434,2929425,23482,444,5542
2021-04-19,2021,4,16,Saharsa,Bihar,1900661,59.5,448.4,1573.6,0.295,0.259,6880,2282,653143,5799,118,1501
2021-04-19,2021,4,16,Khagaria,Bihar,1666886,44.6,262.7,846.8,0.362,0.273,6360,2188,588854,5702,102,1332
2021-04-19,2021,4,16,Katihar,Bihar,3071029,107.9,502.0,2304.0,0.286,0.284,15889,4410,1476178,12355,268,3535
2021-04-19,2021,4,16,Muzaffarpur,Bihar,4801062,105.6,767.6,2823.8,0.422,0.372,40066,14141,4802553,46059,704,7887
2021-04-19,2021,4,16,Bhagalpur,Bihar,3037766,151.5,1061.2,3676.3,0.303,0.294,5663,1886,543174,5154,95,1001
2021-04-19,2021,4,16,Gopalganj,Bihar,2562012,31.5,236.6,827.7,0.418,0.396,28176,6789,2744104,30874,600,5210
2021-04-26,2021,4,17,Puri,Odisha,1497888,16.5,79.3,532.4,0.312,0.335,4627,1569,484140,4907,79,823
2021-04-26,2021,4,17,Kendrapara,Odisha,1439891,131.6,921.5,2412.0,0.386,0.321,5102,1698,613696,4952,108,1095
2021-04-26,2021,4,17,Jagatsinghpur,Odisha,1136605,66.8,396.1,1716.3,0.312,0.324,5828,1728,658117,5198,117,1041
2021-04-26,2021,4,17,Balasore,Odisha,2317419,148.7,772.5,4503.9,0.337,0.281,8054,2382,941080,6200,149,1684
2021-04-26,2021,4,17,Bhadrak,Odisha,1506522,69.7,389.8,2075.0,0.294,0.319,3475,1071,321670,3449,55,593
2021-04-26,2021,4,17,Cuttack,Odisha,2618708,96.3,803.1,1724.5,0.344,0.318,23122,6804,2737137,23209,511,4304
2021-04-26,2021,4,17,Jajpur,Odisha,1826275,72.2,393.8,1206.1,0.143,0.107,1449,383,140380,442,28,290
2021-04-26,2021,4,17,Mayurbhanj,Odisha,2513895,113.4,739.5,3307.6,0.203,0.217,5454,1588,561195,3451,87,1194
2021-04-26,2021,4,17,Ganjam,Odisha,3520151,107.3,520.3,2604.6,0.376,0.302,16185,5495,1638574,14533,368,2836
2021-04-26,2021,4,17,Khordha,Odisha,2246341,147.2,881.2,4407.0,0.352,0.379,22296,6571,2342529,26467,475,4088
2021-04-26,2021,4,17,Darbhanga,Bihar,3921971,120.2,922.7,2451.8,0.346,0.33,13033,4644,1187071,12732,264,2833
2021-04-26,2021,4,17,Sitamarhi,Bihar,3419622,85.9,469.1,1771.7,0.34,0.344,7147,2357,820315,7956,150,1357
2021-04-26,2021,4,17,Madhubani,Bihar,4476044,108.1,854.1,2523.3,0.365,0.394,74717,26011,8275937,94530,1728,13114
2021-04-26,2021,4,17,Supaul,Bihar,2218876,89.1,538.7,2605.9,0.409,0.396,40022,11529,4042565,43039,788,8542
2021-04-26,2021,4,17,Saharsa,Bihar,1900661,78.9,404.1,2281.2,0.288,0.209,10767,3073,975062,7221,214,2217
2021-04-26,2021,4,17,Khagaria,Bihar,1666886,122.9,893.7,3530.7,0.441,0.413,15724,4232,1850580,21292,296,2779
2021-04-26,2021,4,17,Katihar,Bihar,3071029,117.0,576.2,3396.7,0.27,0.288,36825,8879,4398078,33382,613,7177
2021-04-26,2021,4,17,Muzaffarpur,Bihar,4801062,95.4,466.3,1649.8,0.349,0.31,64586,23029,6227983,57980,1502,13827
2021-04-26,2021,4,17,Bhagalpur,Bihar,3037766,117.0,515.3,3477.3,0.266,0.25,29252,10390,2657563,20469,581,6516
2021-04-26,2021,4,17,Gopalganj,Bihar,2562012,40.0,172.3,760.7,0.39,0.378,44618,12426,5212930,49576,823,8947
2021-05-03,2021,5,18,Puri,Odisha,1497888,215.5,1329.2,4309.3,0.62,0.643,61653,19592,5988943,112637,1014,10766
2021-05-03,2021,5,18,Kendrapara,Odisha,1439891,285.0,2214.7,5153.2,0.696,0.609,18896,5115,1867320,35133,304,3675
2021-05-03,2021,5,18,Jagatsinghpur,Odisha,1136605,228.2,1146.0,6750.4,0.676,0.586,11426,3785,1294032,22061,254,2042
2021-05-03,2021,5,18,Balasore,Odisha,2317419,127.5,603.2,3720.4,0.49,0.446,52556,16330,5556289,64309,903,11613
2021-05-03,2021,5,18,Bhadrak,Odisha,1506522,160.0,1216.1,4206.3,0.554,0.6,18667,5700,1906405,33874,338,3730
2021-05-03,2021,5,18,Cuttack,Odisha,2618708,116.0,848.9,3214.1,0.636,0.669,57062,14117,5922238,106244,1208,9861
2021-05-03,2021,5,18,Jajpur,Odisha,1826275,115.5,486.9,3730.9,0.497,0.546,36063,9689,4253617,64121,823,7308
2021-05-03,2021,5,18,Mayurbhanj,Odisha,2513895,40.8,281.5,1203.6,0.355,0.353,27950,7484,2725653,30894,626,4946
2021-05-03,2021,5,18,Ganjam,Odisha,3520151,198.2,1156.2,4982.3,0.498,0.471,73189,24641,7177867,104256,1243,16139
2021-05-03,2021,5,18,Khordha,Odisha,2246341,130.7,636.9,2124.7,0.51,0.474,12036,3871,1331313,17519,276,2319
2021-05-03,2021,5,18,Darbhanga,Bihar,3921971,147.7,988.6,2301.0,0.696,0.645,64047,22189,6792086,126128,1509,13824
2021-05-03,2021,5,18,Sitamarhi,Bihar,3419622,96.9,670.7,1802.9,0.57,0.419,29530,9845,2874913,34416,524,6223
2021-05-03,2021,5,18,Madhubani,Bihar,4476044,261.4,1451.4,8160.1,0.711,0.627,102032,36104,12253760,197990,2403,20660
2021-05-03,2021,5,18,Supaul,Bihar,2218876,90.6,593.2,2345.5,0.662,0.58,70423,20507,6891795,110466,1673,15454
2021-05-03,2021,5,18,Saharsa,Bihar,1900661,234.1,1779.9,7438.1,0.708,0.605,43648,10992,5222807,86862,973,8609
2021-05-03,2021,5,18,Khagaria,Bihar,1666886,0.0,0.0,0.0,0.673,0.485,44749,13016,5301058,68059,819,8203
2021-05-03,2021,5,18,Katihar,Bihar,3071029,159.0,1133.1,3251.9,0.585,0.462,59166,19022,6177788,89173,1268,13229
2021-05-03,2021,5,18,Muzaffarpur,Bihar,4801062,122.5,568.3,2509.4,0.58,0.631,186300,61711,19685020,372522,3805,31710
2021-05-03,2021,5,18,Bhagalpur,Bihar,3037766,325.7,1731.3,6076.6,0.549,0.445,48326,12445,5409628,63467,909,10556
2021-05-03,2021,5,18,Gopalganj,Bihar,2562012,8.1,64.1,175.7,0.647,0.675,64387,17060,6989451,124828,1105,11280
2021-05-10,2021,5,19,Puri,Odisha,1497888,213.4,1647.2,6510.5,0.581,0.47,27145,7265,2955194,41226,443,6219
2021-05-10,2021,5,19,Kendrapara,Odisha,1439891,195.3,1387.3,5637.3,0.737,0.809,66910,18881,7265659,157009,1589,14988
2021-05-10,2021,5,19,Jagatsinghpur,Odisha,1136605,254.2,2039.0,4927.9,0.682,0.635,25165,8369,2546474,49969,483,4445
2021-05-10,2021,5,19,Balasore,Odisha,2317419,163.7,1149.3,2828.5,0.561,0.53,46353,11942,4727014,77460,747,8288
2021-05-10,2021,5,19,Bhadrak,Odisha,1506522,303.9,2356.3,9165.5,0.517,0.429,18781,5945,1718738,26317,365,3610
2021-05-10,2021,5,19,Cuttack,Odisha,2618708,165.4,962.1,4757.0,0.618,0.449,29073,7798,3272096,37050,571,6370
2021-05-10,2021,5,19,Jajpur,Odisha,1826275,176.2,1057.7,4457.0,0.53,0.517,48347,16758,5732771,79623,830,10387
2021-05-10,2021,5,19,Mayurbhanj,Odisha,2513895,174.2,1408.4,4209.8,0.399,0.384,6383,1970,664826,8034,148,1390
2021-05-10,2021,5,19,Ganjam,Odisha,3520151,152.7,1087.6,2371.7,0.517,0.411,66787,17069,6068818,83583,1574,14698
2021-05-10,2021,5,19,Khordha,Odisha,2246341,202.4,1212.9,4312.1,0.465,0.409,39289,13755,3949211,47790,910,6790
2021-05-10,2021,5,19,Darbhanga,Bihar,3921971,146.1,844.5,3366.3,0.816,0.708,147112,51688,15407166,333264,3215,27927
2021-05-10,2021,5,19,Sitamarhi,Bihar,3419622,274.4,1179.5,6071.6,0.749,0.822,139224,38997,13522236,323463,2674,25282
2021-05-10,2021,5,19,Madhubani,Bihar,4476044,138.8,936.9,2448.1,0.618,0.443,16415,4466,1563350,22003,322,3110
2021-05-10,2021,5,19,Supaul,Bihar,2218876,162.6,745.4,3304.3,0.783,0.853,136988,37063,12947823,350182,2719,26658
2021-05-10,2021,5,19,Saharsa,Bihar,1900661,60.5,283.1,1527.6,0.697,0.747,24125,7830,2485930,51868,550,4762
2021-05-10,2021,5,19,Khagaria,Bihar,1666886,69.2,314.3,1779.4,0.785,0.681,15046,4686,1347533,28934,334,2592
2021-05-10,2021,5,19,Katihar,Bihar,3071029,190.3,935.9,4282.6,0.594,0.552,52338,16457,5337380,80613,874,11235
